Node	CRUD	DataFlowValue
r0 := @parameter0: java.lang.String[]	R	null
specialinvoke $r1.<sample.functionA.MethodsA: void <init>()>()	R	null
r2 = $r1	U	null
virtualinvoke r2.<sample.functionA.MethodsA: int method01(int,int)>(1, 20)	R	null
$r4 := @caughtexception	R	null
virtualinvoke r3.<java.lang.Exception: void printStackTrace()>()	R	null
$r1 = new sample.functionA.MethodsA	C	null
goto [?= return]	R	null
r3 = $r4	U	null
return	R	null
