Node	CRUD	DataFlowValue
r0 := @this: sample.functionA.CallerFromA	R	null
i0 := @parameter0: int	R	null
<sample.common.SharedVarX: java.lang.String publicStr> = null	U	null
i0 = i0 + 1	U	null
if i0 >= 10 goto i0 = i0 + 1	R	null
goto [?= return i0]	R	null
return i0	R	null
