Node	CRUD	DataFlowValue
$r64 = virtualinvoke r5.<org.apache.tomcat.util.res.StringManager: java.lang.String getString(java.lang.String,java.lang.Object[])>("managerServlet.deleteFail", $r63)	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9, $z4, $z10, r60, $z11, $z12, $r63]	null
$r73[0] = $r74	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9, $r67, r68, $r69, $r70, $r71, $r72, $r73, $r74]	null
$r71 = virtualinvoke $r70.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>("]")	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9, $r67, r68, $r69, $r70]	null
staticinvoke <org.apache.catalina.manager.ManagerServlet: boolean copy(java.io.File,java.io.File)>($r65, r60)	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9, $z4, $z10, r60, $z11, $r65]	null
$r25 = virtualinvoke $r24.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>(r4)	[r0, r1, r2, r3, r4, z0, r5, $i2, $r22, $r23, $r24]	null
$r51[0] = r10	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9, $z4, $r40, $z5, $r45, $r46, $r47, $r48, $r49, $r50, r10, $z7, $z8, $r51]	null
$r16 = virtualinvoke $r15.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>("\'")	[r0, r1, r2, r3, r4, z0, r5, $i2, $i3, $r12, $r13, $r14, $r15]	null
if $z2 == 0 goto (branch)	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9, $z2]	null
$r21 = virtualinvoke $r20.<java.lang.StringBuilder: java.lang.String toString()>()	[r0, r1, r2, r3, r4, z0, r5, $i2, $i3, $r18, $r19, $r20]	null
$i5 = virtualinvoke $r37.<java.lang.String: int length()>()	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9, $z3, $r37]	null
$r32 = r0.<org.apache.catalina.manager.ManagerServlet: org.apache.catalina.Host host>	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8]	null
$r31 = virtualinvoke $r30.<java.lang.StringBuilder: java.lang.String toString()>()	[r0, r1, r2, r3, r4, z0, r5, $i2, $r28, $r29, $r30]	null
$i3 = virtualinvoke r2.<java.lang.String: int length()>()	[r0, r1, r2, r3, r4, z0, r5, $i2]	null
$r40 = r0.<org.apache.catalina.manager.ManagerServlet: java.io.File configBase>	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9, $z4]	null
$z4 = virtualinvoke r0.<org.apache.catalina.manager.ManagerServlet: boolean isServiced(java.lang.String)>(r6)	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9]	null
$r45 = new java.io.File	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9, $z4, $r40, $z5]	null
$r26 = virtualinvoke $r25.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>("\'")	[r0, r1, r2, r3, r4, z0, r5, $i2, $r22, $r23, $r24, $r25]	null
$r70 = virtualinvoke $r69.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>(r8)	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9, $r67, r68, $r69]	null
$r54 = new java.io.File	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9, $z4, $z10]	null
$z1 = staticinvoke <org.apache.catalina.manager.ManagerServlet: boolean validateContextName(org.apache.catalina.util.ContextName,java.io.PrintWriter,org.apache.tomcat.util.res.StringManager)>(r3, r1, r5)	[r0, r1, r2, r3, r4, z0, r5, $i2]	null
specialinvoke $r28.<java.lang.StringBuilder: void <init>(java.lang.String)>("install: Installing web application from \'")	[r0, r1, r2, r3, r4, z0, r5, $i2, $r28]	null
z0 := @parameter4: boolean	[r0, r1, r2, r3, r4]	null
$z2 = virtualinvoke r2.<java.lang.String: boolean startsWith(java.lang.String)>("file:")	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9]	null
if r3 == null goto $r28 = new java.lang.StringBuilder	[r0, r1, r2, r3, r4, z0, r5, $i2]	null
$r29 = virtualinvoke $r28.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>(r4)	[r0, r1, r2, r3, r4, z0, r5, $i2, $r28]	null
$r49 = virtualinvoke $r47.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>(".xml")	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9, $z4, $r40, $z5, $r45, $r46, $r47, $r48]	null
specialinvoke $r69.<java.lang.StringBuilder: void <init>(java.lang.String)>("ManagerServlet.install[")	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9, $r67, r68, $r69]	null
$r61 = new java.io.File	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9, $z4, $z10]	null
$r13 = virtualinvoke $r12.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>(r2)	[r0, r1, r2, r3, r4, z0, r5, $i2, $i3, $r12]	null
specialinvoke $r56.<java.lang.StringBuilder: void <init>(java.lang.String)>($r57)	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9, $z4, $z10, $r54, $r55, $r56, $r57]	null
goto [?= $z11 = virtualinvoke r60.<java.io.File: boolean exists()>()]	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9, $z4, $z10, $r54, $r55, $r56, $r57, $r58, $r59, r60]	null
specialinvoke $r18.<java.lang.StringBuilder: void <init>(java.lang.String)>("install: Installing context configuration at \'")	[r0, r1, r2, r3, r4, z0, r5, $i2, $i3, $r18]	null
$r20 = virtualinvoke $r19.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>("\'")	[r0, r1, r2, r3, r4, z0, r5, $i2, $i3, $r18, $r19]	null
$r23 = virtualinvoke $r22.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.Object)>(r3)	[r0, r1, r2, r3, r4, z0, r5, $i2, $r22]	null
goto [?= specialinvoke r0.<org.apache.catalina.manager.ManagerServlet: void writeDeployResult(java.io.PrintWriter,org.apache.tomcat.util.res.StringManager,java.lang.String,java.lang.String)>(r1, r5, r6, r8)]	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9, $z4, $r38, $r39]	null
if $z12 != 0 goto $r65 = new java.io.File	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9, $z4, $z10, r60, $z11, $z12]	null
$z11 = virtualinvoke r60.<java.io.File: boolean exists()>()	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9, $z4, $z10, r60]	null
$r72 = virtualinvoke $r71.<java.lang.StringBuilder: java.lang.String toString()>()	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9, $r67, r68, $r69, $r70, $r71]	null
$r14 = virtualinvoke $r13.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>("\' from \'")	[r0, r1, r2, r3, r4, z0, r5, $i2, $i3, $r12, $r13]	null
if z0 != 0 goto (branch)	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9]	null
$r62 = r0.<org.apache.catalina.manager.ManagerServlet: java.io.File deployed>	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9, $z4, $z10, $r61]	null
virtualinvoke r0.<org.apache.catalina.manager.ManagerServlet: void check(java.lang.String)>(r6)	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9, $z4]	null
virtualinvoke r0.<org.apache.catalina.manager.ManagerServlet: void log(java.lang.String)>($r31)	[r0, r1, r2, r3, r4, z0, r5, $i2, $r28, $r29, $r30, $r31]	null
virtualinvoke r1.<java.io.PrintWriter: void println(java.lang.String)>($r52)	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9, $z4, $r40, $z5, $r45, $r46, $r47, $r48, $r49, $r50, r10, $z7, $z8, $r51, $r52]	null
$r43 = r0.<org.apache.catalina.manager.ManagerServlet: java.io.File configBase>	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9, $z4, $r40, $z5, $r41, $z6, $r42]	null
virtualinvoke r1.<java.io.PrintWriter: void println(java.lang.String)>($r64)	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9, $z4, $z10, r60, $z11, $z12, $r63, $r64]	null
$r74 = virtualinvoke r68.<java.lang.Throwable: java.lang.String toString()>()	[r0, r1, r2, r3, r4, z0, r5, $i2, $z1, r6, r7, r8, $r32, $r33, r9, $r67, r68, $r69, $r70, $r71, $r72, $r73]	null
